,agrup_dato,fecha_corte,Codigo Ejecutivo,Antigüedad,cargo,canal,catt,region,cum tarjetas,cum seguros,cum creditos,Tarjetas,Seguros,Creditos,antiguedad_cod,metas_tarjetas,metas_seguros,metas_creditos
745,EJECUTIVO,2025-02-28,1176550,Entre 1 y 5 años,Comercial,886175,ÉXITO PITALITO,BOGOTA CENTRO,130.95238095238,105.68637591474901,61.523568623853194,55,19,6.70606897999999,2: Entre 1 y 5 años,42,17,10
746,EJECUTIVO,2025-02-28,1982453,entre 6 meses y 1 año,Comercial,305056,ÉXITO ORIENTAL,SANTANDERES BOYACA,102.27272727272701,91.2111388888889,59.048070510204,45,19,5.78671091,1: Entre 6 meses y 1 año,44,20,9
747,EJECUTIVO,2025-02-28,1218906,Mas de 5 años,Servicio,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,163.636363636363,120.31307033639101,110.7883244375,18,57,17.72613191,3: Mayor a 5 años,11,47,16
748,EJECUTIVO,2025-02-28,1356457,Mas de 5 años,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,132.05128205128202,120.011168831168,95.93247099999999,103,19,17.26784478,3: Mayor a 5 años,78,15,18
750,EJECUTIVO,2025-02-28,1239011,Entre 1 y 5 años,Comercial,305057,ÉXITO ALAMEDAS,COSTAS,110.526315789473,107.59882697947201,58.9718444106463,42,27,7.75479754,2: Entre 1 y 5 años,38,25,13
751,EJECUTIVO,2025-02-28,1040490,entre 6 meses y 1 año,Comercial,322348,ÉXITO VIVA TUNJA,SANTANDERES BOYACA,125.0,131.567447306791,173.010867692307,55,22,22.4914128,1: Entre 6 meses y 1 año,44,16,13
752,EJECUTIVO,2025-02-28,1341477,Menos de 6 meses,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,33.33333333333333,0.0,6.1540265384615385,7,0,0.80002345,0: Menos de 6 meses,21,0,13
753,EJECUTIVO,2025-02-28,1053633,Mas de 5 años,Servicio,305010,ÉXITO LA FLORA,ANTIOQUIA,154.54545454545402,109.527381356892,182.148184155844,17,52,28.05082036,3: Mayor a 5 años,11,47,15
756,EJECUTIVO,2025-02-28,1843878,Mas de 5 años,Servicio,863217,ÉXITO MOSQUERA,BOGOTA Y CERCANIAS,271.428571428571,147.240041606984,155.750802341463,19,61,15.96445724,3: Mayor a 5 años,7,41,10
757,EJECUTIVO,2025-02-28,1028058,Entre 1 y 5 años,Servicio,305028,ÉXITO PEREIRA,ANTIOQUIA,190.90909090909,97.41573220686121,51.64617655,21,38,10.32923531,2: Entre 1 y 5 años,11,39,20
758,EJECUTIVO,2025-02-28,1511436,Menos de 6 meses,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,86.04651162790698,0.0,94.90166153846154,37,0,12.337216,0: Menos de 6 meses,43,0,13
759,EJECUTIVO,2025-02-28,1122234,entre 6 meses y 1 año,Comercial,305001,ÉXITO COLOMBIA,ANTIOQUIA,91.0447761194029,145.627359307359,118.77309068749999,61,22,19.00369451,1: Entre 6 meses y 1 año,67,15,16
760,EJECUTIVO,2025-02-28,1890954,Menos de 6 meses,Comercial,305088,ÉXITO IPIALES,ANTIOQUIA,47.61904761904761,0.0,39.3746446,10,0,3.93746446,0: Menos de 6 meses,21,0,10
761,EJECUTIVO,2025-02-28,1855202,Menos de 6 meses,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,65.51724137931035,0.0,0.0,19,0,0.0,0: Menos de 6 meses,29,0,0
762,EJECUTIVO,2025-02-28,1679093,Mas de 5 años,Comercial,305842,ÉXITO BOSA,BOGOTA Y CERCANIAS,91.8367346938775,91.806948051948,134.628753611111,45,22,24.23317565,3: Mayor a 5 años,49,23,18
763,EJECUTIVO,2025-02-28,1824112,Menos de 6 meses,Comercial,305028,ÉXITO PEREIRA,ANTIOQUIA,52.112676056338,16.531904761904702,112.096039,37,3,17.93536624,0: Menos de 6 meses,71,18,16
764,EJECUTIVO,2025-02-28,1126277,entre 6 meses y 1 año,Comercial,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,113.953488372093,236.61874999999998,0.0,49,18,0.0,1: Entre 6 meses y 1 año,43,6,0
765,EJECUTIVO,2025-02-28,1976180,Mas de 5 años,Servicio,305842,ÉXITO BOSA,BOGOTA Y CERCANIAS,163.636363636363,84.1334097859327,199.895580933333,18,31,29.98433714,3: Mayor a 5 años,11,36,15
766,EJECUTIVO,2025-02-28,1175765,Mas de 5 años,Comercial,305842,ÉXITO BOSA,BOGOTA Y CERCANIAS,59.09090909090901,13.5504388201913,118.34999733333301,13,2,9.76387478,3: Mayor a 5 años,22,14,8
767,EJECUTIVO,2025-03-31,1307527,Entre 1 y 5 años,Comercial,356070,ÉXITO PALMIRA,ANTIOQUIA,122.727272727272,100.0,0.0,27,17,0.0,2: Entre 1 y 5 años,22,17,0
768,EJECUTIVO,2025-03-31,1776631,Entre 1 y 5 años,Servicio,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,112.5,138.666666666666,235.05020118181798,9,104,25.85552213,2: Entre 1 y 5 años,8,75,11
769,EJECUTIVO,2025-03-31,1515356,Mas de 5 años,Comercial,305060,ÉXITO BUENAVISTA BARRANQUILLA,COSTAS,120.83333333333299,111.428571428571,18.8213432692307,29,39,1.9574197,3: Mayor a 5 años,24,35,10
770,EJECUTIVO,2025-03-31,1070090,Menos de 6 meses,Comercial,305005,ÉXITO CALLE 80,BOGOTA CENTRO,100.0,0.0,28.3638133741258,41,0,3.24482025,0: Menos de 6 meses,41,0,11
771,EJECUTIVO,2025-03-31,1716641,Mas de 5 años,Servicio,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,177.777777777777,47.560975609756,24.3914311538461,16,41,3.80506326,3: Mayor a 5 años,9,86,15
772,EJECUTIVO,2025-03-31,1896027,Mas de 5 años,Comercial,305054,ÉXITO GRAN ESTACION,BOGOTA CENTRO,111.111111111111,82.3529411764705,74.0306163468531,30,14,7.165374,3: Mayor a 5 años,27,17,9
774,EJECUTIVO,2025-03-31,1759089,Menos de 6 meses,Comercial,878915,ÉXITO UNICENTRO ARMENIA,ANTIOQUIA,121.739130434782,116.666666666666,120.46077615384601,56,21,15.6599008999999,0: Menos de 6 meses,46,18,12
775,EJECUTIVO,2025-03-31,1426702,Menos de 6 meses,Comercial,305026,ÉXITO FONTIBON,BOGOTA CENTRO,37.5,0.0,45.712,6,0,4.5712,0: Menos de 6 meses,16,0,10
776,EJECUTIVO,2025-03-31,1363397,Entre 1 y 5 años,Comercial,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,103.70370370370301,62.0689655172413,65.5917288461538,28,18,8.52692475,2: Entre 1 y 5 años,27,29,13
777,EJECUTIVO,2025-03-31,1679922,Mas de 5 años,Servicio,305003,ÉXITO ENVIGADO,ANTIOQUIA,188.888888888888,98.8235294117647,112.06904256410199,17,84,17.48277064,3: Mayor a 5 años,9,85,15
778,EJECUTIVO,2025-03-31,1978089,Menos de 6 meses,Comercial,305053,ÉXITO ALAMOS,BOGOTA CENTRO,87.5,16.6666666666666,0.0,21,3,0.0,0: Menos de 6 meses,24,18,0
779,EJECUTIVO,2025-03-31,1826860,Menos de 6 meses,Comercial,305040,ÉXITO OCCIDENTE,BOGOTA CENTRO,17.6470588235294,0.0,143.545331512237,3,0,6.56863437,0: Menos de 6 meses,17,0,4
780,EJECUTIVO,2025-03-31,1235797,Menos de 6 meses,Comercial,305028,ÉXITO PEREIRA,ANTIOQUIA,61.5384615384615,15.0,52.741634679487106,40,3,8.22769501,0: Menos de 6 meses,65,20,15
781,EJECUTIVO,2025-03-31,1497258,Menos de 6 meses,Comercial,305003,ÉXITO ENVIGADO,ANTIOQUIA,28.000000000000004,0.0,0.0,14,0,0.0,0: Menos de 6 meses,49,0,0
782,EJECUTIVO,2025-03-31,1653539,Mas de 5 años,Comercial,888586,ÉXITO SOLEDAD,COSTAS,129.411764705882,123.333333333333,48.0478794285714,22,37,6.72670312,3: Mayor a 5 años,17,30,14
783,EJECUTIVO,2025-03-31,1930626,Entre 1 y 5 años,Comercial,309631,ÉXITO MAYORCA,ANTIOQUIA,97.9166666666666,52.9411764705882,217.360061730769,47,9,22.60544642,2: Entre 1 y 5 años,48,17,10
785,EJECUTIVO,2025-03-31,1618802,Mas de 5 años,Comercial,886722,ÉXITO MAGANGUE,COSTAS,52.9411764705882,48.5714285714285,47.6967741052631,9,17,4.53119354,3: Mayor a 5 años,17,35,9
786,EJECUTIVO,2025-03-31,1883925,Entre 1 y 5 años,Servicio,878915,ÉXITO UNICENTRO ARMENIA,ANTIOQUIA,233.333333333333,101.470588235294,100.995227948717,21,69,15.7552555599999,2: Entre 1 y 5 años,9,68,15
787,EJECUTIVO,2025-03-31,1254030,entre 6 meses y 1 año,Comercial,305054,ÉXITO GRAN ESTACION,BOGOTA CENTRO,103.70370370370301,47.0588235294117,62.9061460845913,28,8,6.08864394,1: Entre 6 meses y 1 año,27,17,9
788,EJECUTIVO,2025-03-31,1425887,Entre 1 y 5 años,Comercial,305082,ÉXITO ZIPAQUIRA,BOGOTA Y CERCANIAS,115.78947368421,76.19047619047609,149.809353173076,44,16,15.58017273,2: Entre 1 y 5 años,38,21,10
789,EJECUTIVO,2025-03-31,1528289,Mas de 5 años,Servicio,888587,ÉXITO FLORENCIA,BOGOTA CENTRO,166.666666666666,100.0,183.685337,15,54,23.87909381,3: Mayor a 5 años,9,54,13
790,EJECUTIVO,2025-03-31,1430197,Mas de 5 años,Servicio,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,200.0,31.1111111111111,142.32241786858899,12,14,14.2094702,3: Mayor a 5 años,6,45,9
791,EJECUTIVO,2025-03-31,1661968,Menos de 6 meses,Comercial,886175,ÉXITO PITALITO,BOGOTA CENTRO,127.02702702702699,0.0,83.2368018686998,47,0,8.54149425,0: Menos de 6 meses,37,0,10
792,EJECUTIVO,2025-03-31,1143960,Mas de 5 años,Comercial,888587,ÉXITO FLORENCIA,BOGOTA CENTRO,136.111111111111,77.7777777777777,167.650900923076,49,14,21.7946171199999,3: Mayor a 5 años,36,18,13
793,EJECUTIVO,2025-03-31,1982453,entre 6 meses y 1 año,Comercial,305056,ÉXITO ORIENTAL,SANTANDERES BOYACA,85.0,85.18518518518509,47.0564705882352,34,23,3.9998,1: Entre 6 meses y 1 año,40,27,8
794,EJECUTIVO,2025-03-31,1885332,Entre 1 y 5 años,Comercial,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,126.92307692307601,114.285714285714,93.8899180288461,66,24,19.52910295,2: Entre 1 y 5 años,52,21,20
795,EJECUTIVO,2025-03-31,1979878,Menos de 6 meses,Comercial,305039,ÉXITO SINCELEJO,COSTAS,41.17647058823529,15.0,0.0,7,3,0.0,0: Menos de 6 meses,17,20,0
796,EJECUTIVO,2025-03-31,1603694,Menos de 6 meses,Comercial,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,80.0,0.0,0.0,4,0,0.0,0: Menos de 6 meses,5,0,0
797,EJECUTIVO,2025-03-31,1996448,Entre 1 y 5 años,Comercial,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,115.55555555555499,90.0,37.6179827564102,52,19,5.86840531,2: Entre 1 y 5 años,45,21,15
798,EJECUTIVO,2025-03-31,1060252,entre 6 meses y 1 año,Comercial,305039,ÉXITO SINCELEJO,COSTAS,60.0,36.0,119.74300554545401,15,9,13.17173061,1: Entre 6 meses y 1 año,25,25,11
800,EJECUTIVO,2025-03-31,1670738,Menos de 6 meses,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,85.7142857142857,118.18181818181802,36.5723103846153,24,13,2.85264021,0: Menos de 6 meses,28,11,7
801,EJECUTIVO,2025-03-31,1909092,Mas de 5 años,Servicio,854198,ÉXITO BARRANCABERMEJA,SANTANDERES BOYACA,166.666666666666,92.6829268292683,86.82226,15,76,15.80165132,3: Mayor a 5 años,9,82,18
802,EJECUTIVO,2025-03-31,1877082,Menos de 6 meses,Comercial,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,89.2857142857142,10.0,41.8429487179487,25,1,3.9165,0: Menos de 6 meses,28,10,9
803,EJECUTIVO,2025-03-31,1857839,Menos de 6 meses,Comercial,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,85.0,0.0,52.317904415954395,17,0,3.67271689,0: Menos de 6 meses,20,0,7
804,EJECUTIVO,2025-03-31,1842668,Mas de 5 años,Servicio,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,155.555555555555,57.3170731707317,258.402028910256,14,48,40.31071651,3: Mayor a 5 años,9,83,15
805,EJECUTIVO,2025-03-31,1844933,Mas de 5 años,Servicio,305068,ÉXITO CASTELLANA,COSTAS,150.0,73.3333333333333,84.9866888461538,12,55,8.83861564,3: Mayor a 5 años,8,75,10
806,EJECUTIVO,2025-03-31,1658388,Mas de 5 años,Comercial,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,117.777777777777,85.0,100.748393397435,53,17,15.71674937,3: Mayor a 5 años,45,20,15
807,EJECUTIVO,2025-03-31,1739862,Mas de 5 años,Servicio,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,166.666666666666,113.095238095238,88.8533828846153,15,96,9.24075182,3: Mayor a 5 años,9,84,10
808,EJECUTIVO,2025-03-31,1879725,Mas de 5 años,Comercial,305038,ÉXITO METROPOLITANO,COSTAS,170.588235294117,112.121212121212,33.9840259999999,29,37,3.73824285999999,3: Mayor a 5 años,17,33,11
809,EJECUTIVO,2025-03-31,1495704,Menos de 6 meses,Comercial,305015,ÉXITO COUNTRY,BOGOTA Y CERCANIAS,47.0588235294117,15.0,0.0,24,3,0.0,0: Menos de 6 meses,51,20,0
810,EJECUTIVO,2025-03-31,1774051,Menos de 6 meses,Servicio,305083,ÉXITO CENTRO NEIVA,BOGOTA CENTRO,228.571428571428,58.108108108108105,106.289641025641,16,43,8.290592,0: Menos de 6 meses,7,74,7
811,EJECUTIVO,2025-03-31,1528466,Menos de 6 meses,Comercial,305006,ÉXITO NORTE,BOGOTA Y CERCANIAS,33.3333333333333,10.0,0.0,7,2,0.0,0: Menos de 6 meses,21,20,0
812,EJECUTIVO,2025-03-31,1299817,Mas de 5 años,Comercial,356024,ÉXITO ARMENIA,ANTIOQUIA,195.833333333333,100.0,18.225241826923,47,21,1.89542515,3: Mayor a 5 años,24,21,10
813,EJECUTIVO,2025-03-31,1665096,Menos de 6 meses,Comercial,305002,ÉXITO POBLADO,ANTIOQUIA,126.086956521739,0.0,0.0,29,0,0.0,0: Menos de 6 meses,23,0,0
814,EJECUTIVO,2025-03-31,1624381,Mas de 5 años,Servicio,305047,ÉXITO CAÑAVERAL,SANTANDERES BOYACA,200.0,110.00000000000001,0.0,4,22,0.0,3: Mayor a 5 años,2,19,0
815,EJECUTIVO,2025-03-31,1706744,Mas de 5 años,Servicio,305010,ÉXITO LA FLORA,ANTIOQUIA,188.888888888888,70.0,74.8172987820512,17,56,11.67149861,3: Mayor a 5 años,9,80,15
816,EJECUTIVO,2025-03-31,1439893,entre 6 meses y 1 año,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,100.0,104.76190476190399,145.473531263736,74,23,26.4761826899999,1: Entre 6 meses y 1 año,74,21,18
817,EJECUTIVO,2025-03-31,1560810,Menos de 6 meses,Comercial,305054,ÉXITO GRAN ESTACION,BOGOTA CENTRO,21.4285714285714,0.0,0.0,3,0,0.0,0: Menos de 6 meses,14,0,0
819,EJECUTIVO,2025-03-31,1053633,Mas de 5 años,Servicio,305010,ÉXITO LA FLORA,ANTIOQUIA,133.333333333333,98.75,61.391975,12,79,9.57714809999999,3: Mayor a 5 años,9,80,15
821,EJECUTIVO,2025-03-31,1285332,Menos de 6 meses,Comercial,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,95.7446808510638,20.0,163.241159790209,45,4,18.67478868,0: Menos de 6 meses,47,20,11
822,EJECUTIVO,2025-03-31,1334182,Mas de 5 años,Servicio,886175,ÉXITO PITALITO,BOGOTA CENTRO,171.428571428571,106.25,181.510473333801,12,68,18.62602394,3: Mayor a 5 años,7,64,10
824,EJECUTIVO,2025-03-31,1575594,entre 6 meses y 1 año,Comercial,305023,ÉXITO BARRANQUILLA,COSTAS,79.31034482758619,29.6296296296296,19.091921,23,8,2.29103052,1: Entre 6 meses y 1 año,29,27,12
825,EJECUTIVO,2025-03-31,1618213,Entre 1 y 5 años,Comercial,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,105.88235294117601,114.285714285714,148.586414855769,72,24,30.90597429,2: Entre 1 y 5 años,68,21,20
827,EJECUTIVO,2025-03-31,1416156,Mas de 5 años,Servicio,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,166.666666666666,70.7317073170731,171.037167115384,15,58,26.68179807,3: Mayor a 5 años,9,82,15
828,EJECUTIVO,2025-03-31,1186918,Menos de 6 meses,Servicio,305027,ÉXITO SUBA,BOGOTA CENTRO,144.444444444444,88.3333333333333,121.905318692307,13,53,15.84769143,0: Menos de 6 meses,9,60,13
829,EJECUTIVO,2025-03-31,1287464,Mas de 5 años,Comercial,305040,ÉXITO OCCIDENTE,BOGOTA CENTRO,107.894736842105,47.6190476190476,43.740636153846104,41,10,4.54902616,3: Mayor a 5 años,38,21,10
830,EJECUTIVO,2025-03-31,1066283,Mas de 5 años,Servicio,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,155.555555555555,100.0,123.638761076923,14,57,16.07303894,3: Mayor a 5 años,9,57,13
831,EJECUTIVO,2025-03-31,1585688,Mas de 5 años,Servicio,305005,ÉXITO CALLE 80,BOGOTA CENTRO,166.666666666666,84.7457627118644,129.975831461538,15,50,16.89685809,3: Mayor a 5 años,9,59,13
832,EJECUTIVO,2025-03-31,1999806,Menos de 6 meses,Comercial,305028,ÉXITO PEREIRA,ANTIOQUIA,98.4615384615384,94.1176470588235,25.710258717948697,64,16,4.01080036,0: Menos de 6 meses,65,17,15
833,EJECUTIVO,2025-03-31,1463597,Mas de 5 años,Servicio,305037,ÉXITO PASTO,ANTIOQUIA,257.142857142857,135.48387096774098,300.24165423076903,18,45,31.22513204,3: Mayor a 5 años,7,33,10
834,EJECUTIVO,2025-03-31,1903012,Mas de 5 años,Comercial,305087,ÉXITO CENTRO VILLAVICENCIO,BOGOTA CENTRO,106.666666666666,75.0,187.609638671875,16,9,12.48729755,3: Mayor a 5 años,15,12,6
835,EJECUTIVO,2025-03-31,1479767,Menos de 6 meses,Comercial,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,70.0,0.0,0.0,14,0,0.0,0: Menos de 6 meses,20,0,0
837,EJECUTIVO,2025-03-31,1840424,entre 6 meses y 1 año,Comercial,863224,ÉXITO PIEDECUESTA,SANTANDERES BOYACA,65.3846153846153,31.0344827586206,41.8703898076923,17,9,4.35452053999999,1: Entre 6 meses y 1 año,26,29,10
839,EJECUTIVO,2025-03-31,1813550,Mas de 5 años,Comercial,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,145.16129032258002,5.88235294117647,58.961616346153804,45,1,6.1320081,3: Mayor a 5 años,31,17,10
840,EJECUTIVO,2025-03-31,1861046,Mas de 5 años,Comercial,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,111.320754716981,87.5,100.707542384615,59,21,13.0919805099999,3: Mayor a 5 años,53,24,12
841,EJECUTIVO,2025-03-31,1228043,Menos de 6 meses,Comercial,356066,ÉXITO BUGA,ANTIOQUIA,31.25,36.84210526315789,0.0,5,7,0.0,0: Menos de 6 meses,16,19,0
842,EJECUTIVO,2025-03-31,1015128,Menos de 6 meses,Comercial,305036,ÉXITO RIONEGRO,ANTIOQUIA,105.88235294117601,15.0,95.2151567948718,36,3,7.42678223,0: Menos de 6 meses,34,20,7
843,EJECUTIVO,2025-03-31,1610072,Menos de 6 meses,Comercial,305047,ÉXITO CAÑAVERAL,SANTANDERES BOYACA,111.53846153846101,103.125,109.02837435897399,29,33,8.50421319999999,0: Menos de 6 meses,26,32,7
844,EJECUTIVO,2025-03-31,1666582,Mas de 5 años,Servicio,305067,ÉXITO USME,BOGOTA Y CERCANIAS,266.666666666666,71.4285714285714,230.85228684615302,16,39,60.02159458,3: Mayor a 5 años,6,54,26
845,EJECUTIVO,2025-03-31,1581938,Mas de 5 años,Comercial,305032,ÉXITO CARTAGENA,COSTAS,135.0,51.7241379310344,50.637896999999995,27,15,5.57016867,3: Mayor a 5 años,20,29,11
846,EJECUTIVO,2025-03-31,1419940,Menos de 6 meses,Comercial,305005,ÉXITO CALLE 80,BOGOTA CENTRO,26.666666666666668,0.0,0.0,4,0,0.0,0: Menos de 6 meses,15,0,0
847,EJECUTIVO,2025-03-31,1628589,Menos de 6 meses,Comercial,356060,ÉXITO DUITAMA,SANTANDERES BOYACA,91.6666666666666,0.0,74.1939606730769,22,0,7.71617191,0: Menos de 6 meses,24,0,10
848,EJECUTIVO,2025-03-31,1090670,Mas de 5 años,Comercial,881415,ÉXITO NUEVO KENNEDY,BOGOTA Y CERCANIAS,119.23076923076901,68.1818181818181,87.7737436923076,31,16,11.41058668,3: Mayor a 5 años,26,23,13
849,EJECUTIVO,2025-03-31,1356712,Menos de 6 meses,Servicio,305076,ÉXITO AVENIDA QUINTA,SANTANDERES BOYACA,285.0,27.5862068965517,73.7277941767068,6,8,2.20298649,0: Menos de 6 meses,2,29,2
850,EJECUTIVO,2025-03-31,1093348,Mas de 5 años,Servicio,305076,ÉXITO AVENIDA QUINTA,SANTANDERES BOYACA,150.0,114.81481481481399,0.0,9,93,0.0,3: Mayor a 5 años,6,81,0
851,EJECUTIVO,2025-03-31,1417716,Menos de 6 meses,Comercial,305078,ÉXITO CAUCASIA,COSTAS,118.42105263157801,119.354838709677,159.579065461538,45,37,20.74527851,0: Menos de 6 meses,38,31,13
852,EJECUTIVO,2025-03-31,1553257,entre 6 meses y 1 año,Comercial,359115,ÉXITO LORICA,COSTAS,94.1176470588235,48.0,110.61067499999999,16,12,12.16717425,1: Entre 6 meses y 1 año,17,25,11
853,EJECUTIVO,2025-03-31,1666808,Entre 1 y 5 años,Comercial,305003,ÉXITO ENVIGADO,ANTIOQUIA,71.4285714285714,110.00000000000001,121.682435897435,60,22,18.98246,2: Entre 1 y 5 años,84,19,15
854,EJECUTIVO,2025-03-31,1942390,Menos de 6 meses,Comercial,305002,ÉXITO POBLADO,ANTIOQUIA,7.6923076923076925,0.0,0.0,1,0,0.0,0: Menos de 6 meses,13,0,0
855,EJECUTIVO,2025-03-31,1349458,Entre 1 y 5 años,Comercial,356063,ÉXITO CARTAGO,ANTIOQUIA,101.88679245283001,105.88235294117601,0.0,54,18,0.0,2: Entre 1 y 5 años,53,17,0
856,EJECUTIVO,2025-03-31,1120738,Menos de 6 meses,Comercial,305045,ÉXITO UNICENTRO BOGOTA,BOGOTA Y CERCANIAS,31.578947368421,0.0,0.0,6,0,0.0,0: Menos de 6 meses,19,0,0
857,EJECUTIVO,2025-03-31,1528755,Menos de 6 meses,Comercial,305003,ÉXITO ENVIGADO,ANTIOQUIA,138.09523809523802,0.0,40.2672447435897,58,0,3.14084509,0: Menos de 6 meses,42,0,7
858,EJECUTIVO,2025-03-31,1176550,Entre 1 y 5 años,Comercial,886175,ÉXITO PITALITO,BOGOTA CENTRO,127.02702702702699,119.04761904761901,117.50104310405301,47,25,12.05758104,2: Entre 1 y 5 años,37,21,10
859,EJECUTIVO,2025-03-31,1022449,Menos de 6 meses,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,91.3043478260869,120.0,46.018526,21,12,2.99120419,0: Menos de 6 meses,23,10,6
860,EJECUTIVO,2025-03-31,1617354,entre 6 meses y 1 año,Comercial,305002,ÉXITO POBLADO,ANTIOQUIA,113.043478260869,128.0,66.7864111538461,52,32,6.94578676,1: Entre 6 meses y 1 año,46,25,10
862,EJECUTIVO,2025-03-31,1978734,Mas de 5 años,Comercial,305014,ÉXITO VILLAMAYOR,BOGOTA Y CERCANIAS,115.151515151515,57.894736842105196,224.475981730769,76,11,35.01825315,3: Mayor a 5 años,66,19,15
863,EJECUTIVO,2025-03-31,1835525,Menos de 6 meses,Comercial,305027,ÉXITO SUBA,BOGOTA CENTRO,87.5,0.0,159.558854545454,14,0,9.12676648,0: Menos de 6 meses,16,0,5
864,EJECUTIVO,2025-03-31,1642512,Entre 1 y 5 años,Comercial,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,156.25,114.285714285714,0.0,25,8,0.0,2: Entre 1 y 5 años,16,7,0
865,EJECUTIVO,2025-03-31,1877553,Mas de 5 años,Comercial,305033,ÉXITO SAN DIEGO MEDELLIN,ANTIOQUIA,58.823529411764696,104.0,29.356322115384597,30,26,3.0530575,3: Mayor a 5 años,51,25,10
866,EJECUTIVO,2025-03-31,1499660,Mas de 5 años,Servicio,305038,ÉXITO METROPOLITANO,COSTAS,185.714285714285,116.17647058823499,16.85587,13,79,2.62951572,3: Mayor a 5 años,7,68,15
867,EJECUTIVO,2025-03-31,1673957,Menos de 6 meses,Comercial,400173,ÉXITO UNICENTRO GIRARDOT,BOGOTA Y CERCANIAS,122.22222222222202,47.368421052631575,118.169190231643,33,9,10.81484429,0: Menos de 6 meses,27,19,9
868,EJECUTIVO,2025-03-31,1479791,Mas de 5 años,Servicio,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,211.11111111111097,102.380952380952,62.1427801923076,19,86,6.46284914,3: Mayor a 5 años,9,84,10
869,EJECUTIVO,2025-03-31,1702070,Menos de 6 meses,Comercial,309631,ÉXITO MAYORCA,ANTIOQUIA,29.1666666666666,0.0,0.0,7,0,0.0,0: Menos de 6 meses,24,0,0
871,EJECUTIVO,2025-03-31,1024789,Menos de 6 meses,Comercial,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,60.0,5.88235294117647,0.0,12,1,0.0,0: Menos de 6 meses,20,17,0
872,EJECUTIVO,2025-03-31,1618828,Menos de 6 meses,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,13.333333333333334,0.0,0.0,2,0,0.0,0: Menos de 6 meses,15,0,0
873,EJECUTIVO,2025-03-31,1679093,Mas de 5 años,Comercial,305842,ÉXITO BOSA,BOGOTA Y CERCANIAS,80.48780487804869,95.0,97.1407328571428,33,19,17.67961338,3: Mayor a 5 años,41,20,18
874,EJECUTIVO,2025-03-31,1324308,Menos de 6 meses,Comercial,305006,ÉXITO NORTE,BOGOTA Y CERCANIAS,72.97297297297291,15.0,36.414748745819395,27,3,3.48416316,0: Menos de 6 meses,37,20,9
875,EJECUTIVO,2025-03-31,1767148,entre 6 meses y 1 año,Servicio,881415,ÉXITO NUEVO KENNEDY,BOGOTA Y CERCANIAS,171.428571428571,65.0,228.98185298076902,12,26,23.81411271,1: Entre 6 meses y 1 año,7,40,10
876,EJECUTIVO,2025-03-31,1638016,Entre 1 y 5 años,Servicio,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,188.888888888888,88.235294117647,63.374681648351604,17,60,11.5341920599999,2: Entre 1 y 5 años,9,68,18
877,EJECUTIVO,2025-03-31,1481599,Menos de 6 meses,Comercial,305044,ÉXITO SALITRE,BOGOTA CENTRO,50.0,0.0,65.2354403846153,9,0,3.3922429,0: Menos de 6 meses,18,0,5
878,EJECUTIVO,2025-03-31,1173258,Mas de 5 años,Servicio,305068,ÉXITO CASTELLANA,COSTAS,137.5,68.0,116.22952932692301,11,51,12.08787105,3: Mayor a 5 años,8,75,10
879,EJECUTIVO,2025-03-31,1401478,Mas de 5 años,Comercial,305027,ÉXITO SUBA,BOGOTA CENTRO,118.918918918918,55.5555555555555,100.31468292307599,44,10,13.04090878,3: Mayor a 5 años,37,18,13
